X,Y,OBJECTID,TREEID,SITE_NAME,SPECIES,BOTANICAL,OWNER,TYPE,AGE,SPREAD,HEIGHT,TRUNK,LOCATION
-1.068706857773251,53.995981503721808,27877,186A/1994-T16,"Playing Field, New Earswick",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.138520906193339,53.943323379622193,27878,U01615,"Foresters Walk, York",Ash,Fraxinus Excelsior,Highways,Single tree,0,11.00,17.00,0, 
-1.175879374517571,53.925768570195629,27879,3/1975-T102,Askham Richard,Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.18332185432203,53.922915929497634,27880,3/1975-T47,Askham Richard,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.067955657053745,54.015949389422254,27881,208A/1994-T4,"Hall Rise, Haxby",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.093877146933633,53.993989551355078,27882,CYC123-T1,"Adjacent to Ikon and Diva, Stirling Road, Clifton",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.130796166728692,53.938269244560828,27883,TPO26-T42,"South of Walker Drive, Foxwood",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.09008371569794,53.965060971015902,27884,cyc29-T1,"Land at Welham House & Welwyn House, junction of N",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.119071616767767,53.986442671123683,27885,1982/45-T22,"Manor Lane, Rawcliffe",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.020029839910873,54.0450883864372,27886,CYC285-T15,"Fields West of Cow Slip Hill, Strenshall, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.132627803277666,53.999776731493412,27887,cyc42-T2,"Land at St. Giles Road, Skelton",Apple,Malus Domestica,Private,Single tree,0,.00,.00,0,Apple
-1.131104496513108,53.971081671633925,27888,CYC283-T34,"Manor School (old site) Low Poppleton Lane, York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.050334261439162,53.910980087663958,27889,13/1989-T2,"Grove Cottage, Deighton",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.07290263035455,54.006953639147611,27890,60/1983-T8,"Melander Gardens, Haxby",Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.075982591798571,53.965426541970309,27891,U04527,"Penleys Grove Street, York",Lime,Tilia X Europaea,Social Services,Single tree,0,7.00,17.00,0,Grove House 40-48
-1.042709526170893,53.988693839983007,27892,CYC274-T13,"Monks Cross, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.074952115868963,53.943444036789359,27893,U08451,Fulford Cross School,Sycamore,Acer Pseudoplatanus,Education,Single tree,0,6.00,20.00,0,School
-1.081504921777687,54.012008599330706,27894,92/1987-T1,"8 Brecks Close, Wigginton YO3  3TW",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.084389819485715,54.018943178936283,27895,1978/13-T16,"33 The Village, Wigginton",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.050623169162773,53.966383675473786,27896,16290,"Heworth Holme Open Space, Bad Bargain Lane",Sycamore,Acer Pseudoplatanus,Leisure,Single tree,0,15.00,20.00,0,Adjacent to 35 Burnholme Dr
-1.071906092685138,53.957766588001618,27897,CYC272-T3,"Car Park Area, Rowntree Wharf, Navigation Road",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Silver Birch
-1.09024244953633,53.968972434711986,27898,TPO25-T4,"Burton Croft, (Burton Stone Lane) York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.056978565225771,53.973534147107095,27899,CYC222-T8,"Straylands Grove, York",Plum,Prunus Cerasifera,Private,Single tree,0,.00,.00,0,Cherry Plum
-1.08919628418177,54.018366186257104,27900,U03467,"Sunnyside, Wigginton, York",Copper Beech,Fagus Sylvatica 'purpurea',Highways,Single tree,0,13.00,15.00,0,20a
-1.064226575805014,53.990993717751635,27901,180/1992-T48,"Mill Lodge, Huntington",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.076199024373597,53.951053866612583,27902,L06281,"New Walk, York",Horse Chestnut,Aesculus Hippocastanum,Leisure,Single tree,0,.00,.00,0,1353
-1.135299052581051,53.959956486492196,27903,cyc21-T3,Melander Close,Pear,Pyrus,Private,Single tree,0,.00,.00,0,Pear
-1.197236123271848,53.959664645804935,27904,CYC95-T9,Linden Lea Wetherby Road Rufforth,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.050471468295519,53.910972183508505,27905,13/1989-T1,"Grove Cottage, Deighton",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-0.965363961942523,53.897333407029535,27906,15/1989-T1,"Barratts,",Acer,Acer,Private,Single tree,0,.00,.00,0,Acer
-0.936496277453235,53.919887060108323,27907,9/1990-T2,"Belvoir House Farm, Main Street, Elvington,",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.03962806872471,53.957539869887349,27908,1978/11-T1,"Osbaldwick Lane, Osbaldwick",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.049740246322568,53.943174693091102,27909,CYC260-T4,"Holmfield Lane,/Spring Barn, Main St, Heslington",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.072613070800115,53.943450991065923,27910,CYC333-T4,"Aldi Supermarket,",London Plane,Platanus X Hispanica,Private,Single tree,0,.00,.00,0,London Plane
-1.129869247739935,53.968897377322783,27911,CYC283-T5,"Manor School (old site) Low Poppleton Lane, York",Sweet Chestnut,Castanea Sativa,Private,Single tree,0,.00,.00,0,Sweet Chestnut
-1.130246791571984,53.969070903154375,27912,CYC283-T9,"Manor School (old site) Low Poppleton Lane, York",Sweet Chestnut,Castanea Sativa,Private,Single tree,0,.00,.00,0,Sweet Chestnut
-1.099670712619099,53.966571447683236,27913,TPO47-T24,"St Hilda's Garth, Ousecliffe Gardens, Clifton,",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.136499467330822,53.916610618465739,27914,2/1972-T26,"9 Station Road/25 Main Street, Copmanthorpe",Willow,Salix,Private,Single tree,0,.00,.00,0,Willow
-1.100470849394207,53.918072064272955,27915,cyc67-T1,"Beech Court, Bishopthorpe",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.075919903400541,53.965593347388797,27916,U04524,"Penleys Grove Street, York",Lime,Tilia X Europaea,Private,Single tree,0,11.00,17.00,0,Grove House 40-48
-1.090222507368966,53.969188022224621,27917,TPO25-T8,"Burton Croft, (Burton Stone Lane) York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.085015955265316,53.941686700677188,27918,CYC100-T5,"To the front of Nunthorpe House, Bishopthorpe Rd",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.128842566532052,53.999111136195388,27919,1980/27-T9,"Fairfields Lane, Skelton",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.091405391916201,53.900061390461076,27920,5/1976-T29,"Naburn Hall, Naburn",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.088858252898738,53.942673520639836,27921, ,Racecourse overflow field off Campleshon Road,Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,3.00,17.00,70,Adjacent track edge
-0.96379122084496,53.89446124106685,27922,1/1988-T12,"Main Street/Back Lane South, Wheldrake",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.107045005110479,53.939677111368717,27923,TPO50-T48,Tadcaster Road/St Helen's Road,Acer,Acer,Private,Single tree,0,.00,.00,0,Acer
-0.978273124139301,53.966488858376998,27924,CYC357-T4,"18 Garden Flats Lane, Dunnington, York",Ash,Fraxinus Excelsior,Highways,Single tree,0,12.00,15.00,50,Front of 18
-1.046956897372101,53.958326352689681,27925,cyc2-T8,"The Clerk, The Parochial Church Council, The Vicar",Copper Beech,Fagus Sylvatica 'purpurea',Private,Single tree,0,.00,.00,0,Copper Beech
-1.073660866488363,53.938426495637096,27926,CYC158-T28,"Connaught Court, St Oswald’s Road, Fulford, York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.100882522205916,53.922300056109968,27927,cyc16-T10,"12 Copmanthorpe Lane, Bishopthorpe",Poplar,Populus,Private,Single tree,0,.00,.00,0,Poplar
-1.073695032446627,53.921751841171009,27928,7/1987-T4,"Fulford/Naburn Hospitals, Naburn Lane, Fulford,",Willow,Salix,Private,Single tree,0,.00,.00,0,Willow
-1.090015358253412,53.968898802259616,27929,TPO25-T6,"Burton Croft, (Burton Stone Lane) York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.020592234137423,54.043906413338313,27930,CYC285-T2,"Fields West of Cow Slip Hill, Strenshall, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.184695291824309,53.923554498526272,27931,3/1975-T39,Askham Richard,Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.157709662344301,53.928779717039177,27932,3/1987-T7,"The Old Vicarage, Main Street, Askham Bryan,",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.104314983621917,53.95189997729473,27933,TPO39-T13,"Hamilton Drive East (2), (Persimmon Si",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.114123483518813,53.956503216643746,27934,CYC128-T5,"7 and 7a Braeside Gardens, York",Laburnum,Laburnum,Private,Single tree,0,.00,.00,0,Laburnum
-1.055707109097551,53.950862536842294,27935,TPO52-T6,"Hillcroft, Garrow Hill (University Roa",Prunus (purple),Prunus,Private,Single tree,0,.00,.00,0,Prunus (purple)
-1.07495815764839,53.963111690709191,27936,CYC214-T2,"6 - 9 Monkgate Cloisters,  York",Rowan,Sorbus Sp,Private,Single tree,0,.00,.00,0,Rowan
-1.064418001935938,53.979731864970127,27937,117/1988-T2,"various, Yearsley Grove, Huntington",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.182738868975331,53.92235463912543,27938,3/1975-T52,Askham Richard,Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.069415683531815,53.981298817646987,27939,185A/1993-T5,"Bio Rad Works, Haxby Road, New Earswick,",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.01358576738802,53.955962514767208,27940,CYC136-T9,"Grimston Lodge, Grimston Bar, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.087546996800482,53.965338374196484,27941,TPO57-T5,South Scarbrough Railway Line,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.103368804498271,53.973269008133705,27942,46/67-T12,"Shipton Road, Clifton",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.112899473883177,53.979695022772745,27943,46/67-T74,"Shipton Road, Clifton",Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,.00,.00,0,Lombardy Poplar
-1.039390014435672,53.954634466954843,27944,CYC226-T6,"20 Carlton Avenue, York, 1,2 & 3 Wolviston
1, 2 &",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.087899495704943,53.901688821759492,27945,2/1980-T7,"Vicarage Lane, Naburn",Thorn,Crateagus Monogyna,Private,Single tree,0,.00,.00,0,Thorn
-1.118339024452873,53.953918397579571,27946,TPO8-T5,"30 Hobgate, Acomb, York,",Corsican Pine,Pinus Nigra,Private,Single tree,0,.00,.00,0,Austrian  Pine
-1.049142958498458,53.945318378828915,27947,5/1987-T2,"The Garden House, Spring Lane, Heslington,",Maple,Acer Platanoides,Private,Single tree,0,.00,.00,0,Maple
-1.107685760255653,53.939636927377236,27948,TPO50-T38,Tadcaster Road/St Helen's Road,Acer,Acer,Private,Single tree,0,.00,.00,0,Acer
-1.05017420118628,53.972356913297233,27949,TPO62-T26,Stockton Lane/Greenfield Park Drive,Evergreen Oak,Quercus Ilex,Private,Single tree,0,.00,.00,0,Evergreen Oak
-1.040554687673319,53.987544028211417,27950,CYC274-T7,"Monks Cross, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.075896568501183,53.939091475654386,27951,U07156,"St Oswalds Road, York",Various,Various,Highways,Single tree,0,.00,15.00,0,20
-1.197290694397682,53.959251963961208,27952,CYC95-T4,Linden Lea Wetherby Road Rufforth,Cherry,Cherry,Private,Single tree,0,.00,.00,0,Cherry
-1.082134233850765,54.014620229181496,27953,64/1984-T1,"Kirkcroft/Lockery Croft, Wigginton",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.040551021887118,53.954517896461013,27954,CYC226-T17,"20 Carlton Avenue, York, 1,2 & 3 Wolviston
1, 2 &",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.111301319936047,53.951758326640899,27955,U02390,James Backhouse Place,Corsican Pine,Pinus Nigra,Housing,Single tree,0,6.00,22.00,0,150 Ham Dr
-1.10939631372113,53.977015086924588,27956,U10867,"Rosecroft Way, Clifton",Willow,Salix,Highways,Single tree,0,6.00,8.00,0,30
-1.108450585385796,53.938779649702077,27957,TPO50-T10,Tadcaster Road/St Helen's Road,Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.134657173598783,53.962981185851135,27958,CYC209-T1,"Northfield School, Beckfield",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.037604021220094,54.028843277179774,27959,1982/49-T9,"Various, 'Branfold', Ox Carr Lane, Strensall,",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Silver Birch
-1.025137011230571,53.959967093106556,27960,1979/21-T2,"Murton Way, Osbaldwick",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.115422999380399,53.955595903168451,27961,CYC131-T18,"Acomb Road, Acomb, York,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chesnut
-1.112883823273078,53.954588378704926,27962,TPO44-T1,"2 Fire Tree Close, Acomb",Cedar,Cedrus,Private,Single tree,0,.00,.00,0,Cedar
-1.087878011256519,53.901976313090785,27963,2/1980-T2,"Vicarage Lane, Naburn",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.024879394759053,53.959902078298548,27964,1979/21-T4,"Murton Way, Osbaldwick",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.106477918254548,53.939834698721789,27965,TPO50-T57,Tadcaster Road/St Helen's Road,Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.099157101968399,53.966351859600493,27966,TPO47-T21,"St Hilda's Garth, Ousecliffe Gardens, Clifton,",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.069708136542381,53.994865622510453,27967,186A/1994-T4,"Playing Field, New Earswick",Thorn,Crateagus Monogyna,Private,Single tree,0,.00,.00,0,Thorn
-1.103884036253952,53.93124647487393,27968,CYC315-T11,"Revival development, Tadcaster Road",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.132070170657665,53.99137694832433,27969,158/90-T2,"By River Ouse Skelton, York,", , ,Private,Single tree,0,.00,.00,0, 
-1.138001621942307,53.94421802561709,27970,TPO60-T10,"Various, Askham Lane/Tedder Road",Prunus (purple),Prunus,Private,Single tree,0,.00,.00,0,Prunus (purple)
-1.151880652591618,53.982619232523511,27971,CYC187-T2,"Ridgeway, Main Street, Upper Poppleton",Walnut,Juglans Nigra,Private,Single tree,0,.00,.00,0,Walnut
-1.122850920690275,53.98801103760745,27972,1981/25-T13,"Ings Lane Farm, Rawcliffe",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.077316231328876,54.017837382064663,27973,67/1984-T5,"6 Sandy Lane, Haxby",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.081334187575149,53.965012369864787,27974,CYC170-T1,58 Lord Mayor’s Walk & St Johns College,London Plane,Platanus X Hispanica,Private,Single tree,0,.00,.00,0,Plane
-1.034041054870436,54.033030574603401,27975,140 A/1991-T2,"34 Moor Lane, (The Willow), Strensall,",Willow,Salix,Private,Single tree,0,.00,.00,0,Willow
-1.04990803002147,53.910976715923184,27976,13/1989-T6,"Grove Cottage, Deighton",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.070518233717341,53.953842257295221,27977,U02043,"Paragon Street, York",London Plane,Platanus X Hispanica,Private,Single tree,0,7.00,12.00,0, 
-0.934318929967078,53.920363427682844,27978,U06032,"The Green, Elvington",Rowan,Sorbus Sp,Parish Council,Single tree,0,1.00,2.50,0, 
-1.07615012361627,53.939062233714807,27979,U07159,"St Oswalds Road, York",Sycamore,Acer Pseudoplatanus,Highways,Single tree,0,.00,20.00,0,23
-1.087172836634747,53.944323985930197,27980,S00584,Trafalgar Street,Sycamore,Acer Pseudoplatanus,Education,Single tree,0,15.50,20.00,71,51
-1.130515982886687,53.936921545403294,27981,L06001,Acomb Wood,Sycamore,Acer Pseudoplatanus,Leisure,Single tree,0,.00,.00,0,1708
-0.934652982465336,53.920354166230972,27982,U06028,"The Green, Elvington",Horse Chestnut,Aesculus Hippocastanum,Parish Council,Single tree,0,.00,18.00,0, 
-1.065491119852928,53.996513867482079,27983,186A/1994-T33,"Playing Field, New Earswick",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.130264454128869,53.93777881465153,27984,U07315,"Linnett Way, Foxwood",Oak,Quercus robur,Housing,Single tree,0,10.00,11.00,0,20
-1.069776188182432,53.995234701586064,27985,186A/1994-T7,"Playing Field, New Earswick",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.074253324532999,53.950890028461195,27986,cyc11-T2,"Fishergate House, Fishergate,, Fulford, York",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.091642545652467,53.921403518717725,27987,8/1983-T8,"The White House, Bishopthorpe",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.050006620133714,53.944192576578956,27988,2/1986-T3,"Heslington Lane, Heslington, York,",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.034739171114802,54.030104669478419,27989,S01777,"Ox Carr Lane, Strensall, York",Bastard Service Tree,Sorbus x thuringiaca 'fastigiata',Highways,Single tree,0,1.00,3.00,0,Felled
-1.091667730670443,53.92164641687657,27990,8/1983-T13,"The White House, Bishopthorpe",Yew,Taxus Baccata,Private,Single tree,0,.00,.00,0,Taxus
-1.12977199122511,53.939897848479511,27991,TPO26-T58,"South of Walker Drive, Foxwood",Hawthorn,Crataegus Monogyna,Private,Single tree,0,.00,.00,0,Hawthorn
-1.137392180320737,53.942967580832196,27992,U01599,"Foxwood Lane, York",Sycamore,Acer Pseudoplatanus,Highways,Single tree,0,2.00,5.00,0,15
-1.053107579865367,53.998423942124631,27993,49/67-T10,"9A - 23 North Lane, Huntington",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore missing
-1.105728852445992,53.921428336542505,27994,7/1991-T2,"9/10 Newlands Road, Bishopthorpe",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.072632794873344,53.943331138116207,27995,CYC333-T2,"Aldi Supermarket,",London Plane,Platanus X Hispanica,Private,Single tree,0,.00,.00,0,London Plane
-1.175254486162617,53.925018184768014,27996,3/1975-T113,Askham Richard,Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.119899515765694,53.96449202790798,27997,CYC106-T6,"Boroughbridge Road,, York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.048965883982542,53.965156046217146,27998,TPO20-T11,"Burnholme Social Club, Heworth",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.1066558536625,53.939350608910978,27999,TPO11-T1,"York Motel, Tadcaster Road YO2  2LD",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.141745855210553,53.914724551911874,28000,2/1972-T2,"9 Station Road/25 Main Street, Copmanthorpe",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.100791109094696,53.967640551439878,28001,CYC135-T3,"4,5,7 and 8 Government House Road,, Clifton,, York",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.122410864674958,53.965409305704434,28002,CYC106-T37,"Boroughbridge Road,, York",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Birch
-1.047006787471971,53.958812162733423,28003,cyc2-T19,"The Clerk, The Parochial Church Council, The Vicar",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-0.968128617008916,53.893231106906526,28004,1/1988-T5,"Main Street/Back Lane South, Wheldrake",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.1108738699064,53.978853058084105,28005,46/67-T48,"Shipton Road, Clifton",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.046118979189589,53.944952815394245,28006,1/1960-T4,"Hall Park Estate, Heslington",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
-1.084178023718581,54.019947259043064,28007,52/1983-T1,"4 Hambleton View, Wigginton YO3  8PN",Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,Silver Birch
-1.073350541152198,53.937992622172871,28008,CYC158-T10,"Connaught Court, St Oswald’s Road, Fulford, York",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.027679192361982,54.041294174998882,28009,169/1991-T2,"73 Northfields, Strensall, York",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.124091789576226,53.955767287217924,28010,CYC137-T1,"Acomb Gables, Oak Rise, Acomb, York",Cherry,Cherry,Private,Single tree,0,.00,.00,0,Cherry
-1.133532637284189,53.939286807431507,28011,TPO26-T2,"South of Walker Drive, Foxwood",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.138217667777622,53.916730830902843,28012,cyc40-T25,"5 Low Green, Copmanthorpe",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.073024491838253,54.006963567991207,28013,60/1983-T10,"Melander Gardens, Haxby",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.060896111746743,53.979012232359239,28014,117/1988-T10,"various, Yearsley Grove, Huntington",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.102091405499162,53.953554905067946,28015,CYC379-T1,Holgate Road TPO CYC379,Silver Birch,Betula Pendula,Private,Single tree,0,.00,.00,0,133 Holgate Road
-1.053706877565413,53.998403941815752,28016,49/67-T7,"9A - 23 North Lane, Huntington",Various,Various,Private,Single tree,0,.00,.00,0,Ash- Felled Subject To Replantin
-1.115993148434484,53.956022587686469,28017,CYC131-T16,"Acomb Road, Acomb, York,",Whitebeam,Sorbus Aria,Private,Single tree,0,.00,.00,0,Whitebeam
-1.103115217996413,53.975023313614898,28018,CYC299-T3,"12 Malton Way, York",Pine,Pinus Spp,Private,Single tree,0,.00,.00,0,Pine
-1.093354326815431,53.899330019605657,28019,5/1976-T15,"Naburn Hall, Naburn",Beech,Fagus Sylvatica,Private,Single tree,0,.00,.00,0,Beech
-1.088767644669424,53.941566629153321,28020, ,Racecourse overflow field off Campleshon Road,London Plane,Platanus X Hispanica,Private,Single tree,0,12.00,13.00,0,Adjacent track edge
-1.037151662168521,54.028596951012638,28021,1982/49-T2,"Various, 'Branfold', Ox Carr Lane, Strensall,",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.110250952598517,53.934361354811479,28022,CYC282-T5,"ast frontages of Aldersyde Court, Tadcaster Road D",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Chestnut
-1.112098027073505,53.979374486355219,28023,46/67-T61,"Shipton Road, Clifton",Lime,Tilia X Europaea,Private,Single tree,0,.00,.00,0,Lime
-1.090927485050399,53.921371140461204,28024,8/1983-T3,"The White House, Bishopthorpe",Larch,Larix Decidua,Private,Single tree,0,.00,.00,0,Larch
-1.111266671282231,53.979026756121513,28025,46/67-T51,"Shipton Road, Clifton",Lombardy Poplar,Populus Nigra 'italica',Private,Single tree,0,.00,.00,0,Lombardy Poplar
-1.121803456655221,53.988497786127702,28026,1981/25-T5,"Ings Lane Farm, Rawcliffe",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.155659292933793,53.977522087152202,28027,cyc31-T20,"The Croft, Hodgson Lane, Upper Poppleton, York Hou",Holly,Ilex Aquifolium,Private,Single tree,0,.00,.00,0,Holly
-1.039285668036732,53.957389979758986,28028,U03695,"Vicarage Gardens, Osbaldwick, York",Variegated Sycamore,Acer Pseudoplatanus 'leopoldii',Highways,Single tree,0,6.00,8.00,26,7
-1.053973848433191,54.007219659882999,28029,CYC155-T4,"Occupiers, Corner Garth, 2 Earswick Village, York,",Walnut,Juglans Nigra,Private,Single tree,0,.00,.00,0,Walnut
-1.127558771338022,53.969294121146653,28030,TPO23-T6,"33 Millgates, Acomb YO2  6AT",Laburnum,Laburnum,Private,Single tree,0,.00,.00,0,Laburnum
-1.130850943048447,53.969344946943842,28031,CYC283-T15,"Manor School (old site) Low Poppleton Lane, York",Horse Chestnut,Aesculus Hippocastanum,Private,Single tree,0,.00,.00,0,Horse Chestnut
-1.09165718683224,53.921430596979363,28032,8/1983-T9,"The White House, Bishopthorpe",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.131135920963305,53.971036953509135,28033,CYC283-T33,"Manor School (old site) Low Poppleton Lane, York",Sweet Chestnut,Castanea Sativa,Private,Single tree,0,.00,.00,0,Sweet Chestnut
-1.129667415179325,53.939798210510425,28034,TPO26-T59,"South of Walker Drive, Foxwood",Oak,Quercus robur,Private,Single tree,0,.00,.00,0,Oak
-1.034627851384865,54.036702820463574,28035,cyc53-T2,"22 Princess Road, Strensall, York,",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.139557370846912,53.910079477982919,28036,2/1972-T14,"9 Station Road/25 Main Street, Copmanthorpe",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.084033826136296,53.941310660384978,28037,CYC85-T18,"Ashcroft Hotel, 294 Bishopthorpe Road, York",Cedar,Cedrus,Private,Single tree,0,.00,.00,0,Cedar
-1.147998937868929,53.988236891195768,28038,CYC117-T3,"Saxdan Lodge,, Main Street,, Nether Poppleton, Yor",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.139386228554096,53.916181884215213,28039,cyc40-T6,"5 Low Green, Copmanthorpe",Hazel,Corylus Avellana,Private,Single tree,0,.00,.00,0,Hazel
-1.05405816758843,53.998394122238864,28040,49/67-T3,"9A - 23 North Lane, Huntington",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash missing
-1.076389840288663,53.939031806134409,28041,CYC158-T27,"Connaught Court, St Oswald’s Road, Fulford, York",Ash,Fraxinus Excelsior,Private,Single tree,0,.00,.00,0,Ash
-1.054101898932342,53.99839662377606,28042,49/67-T2,"9A - 23 North Lane, Huntington",Sycamore,Acer Pseudoplatanus,Private,Single tree,0,.00,.00,0,Sycamore
